,id,h,v,fuel
0,4547,2000.0,0,100000.0
1,4547,1866.6666666666667,0.098,100000.0
2,4547,1866.6666666666667,0.196,100000.0
3,4547,1866.6666666666667,0.29400000000000004,100000.0
4,4547,1866.6666666666667,0.392,100000.0
5,4547,1866.6666666666667,0.49,100000.0
6,4547,1866.6666666666667,0.588,100000.0
7,4547,1866.6666666666667,0.6859999999999999,100000.0
8,4547,1866.6666666666667,0.7839999999999999,100000.0
9,4547,1866.6666666666667,0.8819999999999999,100000.0
10,4547,1866.6666666666667,0.9799999999999999,100000.0
11,4547,1866.6666666666667,1.0779999999999998,100000.0
12,4547,1866.6666666666667,1.176,100000.0
13,4547,1866.6666666666667,1.274,100000.0
14,4547,1866.6666666666667,1.372,100000.0
15,4547,1866.6666666666667,1.4700000000000002,100000.0
16,4547,1866.6666666666667,1.5680000000000003,100000.0
17,4547,1866.6666666666667,1.6660000000000004,100000.0
18,4547,1866.6666666666667,1.7640000000000005,100000.0
19,4547,1866.6666666666667,1.8620000000000005,100000.0
20,4547,1866.6666666666667,1.9600000000000006,100000.0
21,4547,1866.6666666666667,2.0580000000000007,100000.0
22,4547,1866.6666666666667,2.1560000000000006,100000.0
23,4547,1866.6666666666667,2.2540000000000004,100000.0
24,4547,1866.6666666666667,2.3520000000000003,100000.0
25,4547,1866.6666666666667,2.45,100000.0
26,4547,1866.6666666666667,2.548,100000.0
27,4547,1866.6666666666667,2.646,100000.0
28,4547,1864.0,2.7439999999999998,100000.0
29,4547,1861.3333333333333,2.8419999999999996,100000.0
30,4547,1858.6666666666667,2.9399999999999995,100000.0
31,4547,1858.6666666666667,0.08599999999999955,99970.0
32,4547,1858.6666666666667,0.18399999999999955,99970.0
33,4547,1858.6666666666667,0.2819999999999996,99970.0
34,4547,1858.6666666666667,0.37999999999999956,99970.0
35,4547,1858.6666666666667,0.47799999999999954,99970.0
36,4547,1858.6666666666667,0.5759999999999995,99970.0
37,4547,1858.6666666666667,0.6739999999999995,99970.0
38,4547,1858.6666666666667,0.7719999999999995,99970.0
39,4547,1858.6666666666667,0.8699999999999994,99970.0
40,4547,1858.6666666666667,0.9679999999999994,99970.0
41,4547,1858.6666666666667,1.0659999999999994,99970.0
42,4547,1858.6666666666667,1.1639999999999995,99970.0
43,4547,1858.6666666666667,1.2619999999999996,99970.0
44,4547,1858.6666666666667,1.3599999999999997,99970.0
45,4547,1858.6666666666667,1.4579999999999997,99970.0
46,4547,1858.6666666666667,1.5559999999999998,99970.0
47,4547,1858.6666666666667,1.654,99970.0
48,4547,1858.6666666666667,1.752,99970.0
49,4547,1858.6666666666667,1.85,99970.0
50,4547,1858.6666666666667,1.9480000000000002,99970.0
51,4547,1858.6666666666667,2.0460000000000003,99970.0
52,4547,1858.6666666666667,2.144,99970.0
53,4547,1858.6666666666667,2.242,99970.0
54,4547,1858.6666666666667,2.34,99970.0
55,4547,1858.6666666666667,2.4379999999999997,99970.0
56,4547,1858.6666666666667,2.5359999999999996,99970.0
57,4547,1858.6666666666667,2.6339999999999995,99970.0
58,4547,1856.0,2.7319999999999993,99970.0
59,4547,1853.3333333333333,2.829999999999999,99970.0
60,4547,1850.6666666666667,2.927999999999999,99970.0
61,4547,1848.0,3.025999999999999,99970.0
62,4547,1848.0,0.1711141342402708,99940.0
63,4547,1848.0,0.2691141342402708,99940.0
64,4547,1848.0,0.36711413424027084,99940.0
65,4547,1848.0,0.4651141342402708,99940.0
66,4547,1848.0,0.5631141342402708,99940.0
67,4547,1848.0,0.6611141342402708,99940.0
68,4547,1848.0,0.7591141342402707,99940.0
69,4547,1848.0,0.8571141342402707,99940.0
70,4547,1848.0,0.9551141342402707,99940.0
71,4547,1848.0,1.0531141342402708,99940.0
72,4547,1848.0,1.1511141342402709,99940.0
73,4547,1848.0,1.249114134240271,99940.0
74,4547,1848.0,1.347114134240271,99940.0
75,4547,1848.0,1.4451141342402711,99940.0
76,4547,1848.0,1.5431141342402712,99940.0
77,4547,1848.0,1.6411141342402713,99940.0
78,4547,1848.0,1.7391141342402714,99940.0
79,4547,1848.0,1.8371141342402715,99940.0
80,4547,1848.0,1.9351141342402716,99940.0
81,4547,1848.0,2.0331141342402717,99940.0
82,4547,1848.0,2.1311141342402715,99940.0
83,4547,1848.0,2.2291141342402714,99940.0
84,4547,1848.0,2.3271141342402712,99940.0
85,4547,1848.0,2.425114134240271,99940.0
86,4547,1848.0,2.523114134240271,99940.0
87,4547,1848.0,2.621114134240271,99940.0
88,4547,1845.3333333333333,2.7191141342402707,99940.0
89,4547,1842.6666666666667,2.8171141342402706,99940.0
90,4547,1840.0,2.9151141342402704,99940.0
91,4547,1837.3333333333333,3.0131141342402703,99940.0
92,4547,1837.3333333333333,0.1573418708822555,99910.0
93,4547,1837.3333333333333,0.2553418708822555,99910.0
94,4547,1837.3333333333333,0.35334187088225555,99910.0
95,4547,1837.3333333333333,0.4513418708822555,99910.0
96,4547,1837.3333333333333,0.5493418708822555,99910.0
97,4547,1837.3333333333333,0.6473418708822555,99910.0
98,4547,1837.3333333333333,0.7453418708822555,99910.0
99,4547,1837.3333333333333,0.8433418708822554,99910.0
100,4547,1837.3333333333333,0.9413418708822554,99910.0
101,4547,1837.3333333333333,1.0393418708822555,99910.0
102,4547,1837.3333333333333,1.1373418708822556,99910.0
103,4547,1837.3333333333333,1.2353418708822557,99910.0
104,4547,1837.3333333333333,1.3333418708822558,99910.0
105,4547,1837.3333333333333,1.4313418708822558,99910.0
106,4547,1837.3333333333333,1.529341870882256,99910.0
107,4547,1837.3333333333333,1.627341870882256,99910.0
108,4547,1837.3333333333333,1.725341870882256,99910.0
109,4547,1837.3333333333333,1.8233418708822562,99910.0
