fitness
0.05002000800320126
0.05002000800320126
0.05002000800320126
0.06048363560635998
0.060949597663962955
0.05942635431009005
0.06031515007725325
0.06831347034164423
0.11989619234934129
0.18316889237104686
0.21542935216578463
0.45578965120585024
0.5586304445840962
0.6796719710320605
0.6896079041794912
0.8803749507259488
0.9059682474108146
0.9087831715327133
0.984475209409361
0.9872901335312595
0.9929199817750567
0.9732155129217666
0.839208017800869
0.844837866044666
0.8363930936789704
0.6217406206470681
0.984475209409361
0.9929199817750567
0.8420229419227675
0.9816602852874623
0.9929199817750567
0.9076192274222671
0.9132490756660641
0.9816602852874623
0.9104341515441655
0.984475209409361
0.984475209409361
0.6962687144132695
0.844837866044666
0.842284591063772
0.984475209409361
0.626206524780419
0.7679818840575723
0.48239559645965735
0.9104341515441655
0.8375570377894167
0.8375570377894167
0.6940384286459393
0.6962687144132695
