fitness
0.0007130304542042205
0.0007136052070782395
0.0007137144762941433
0.0007133376652619685
0.0007135925922446191
0.0007127453118526288
0.0007138779515004348
0.0007137086041995695
0.0007145072610465868
0.0007138726038035898
0.0007133539556075321
0.0007136091422134997
0.0007133805262325053
0.0007135952811488122
0.0007134504837543043
0.0007134371041326143
0.00071315840528241
0.0007135203472796957
0.0007128911996475445
0.0007139873633593692
0.0007135694413788882
0.0007139887700441671
0.0007129614828668264
0.0007133604201377483
0.0007126688350874581
0.0007129915140961104
0.0007138635795094383
0.0007138165081069954
0.0007139894734396083
0.0007133804413748805
0.0007127483641949518
0.0007124315653324213
0.0007133316370176776
0.0007141287141677146
0.0007136000211292234
0.0007134968571094888
0.00071310570173108
0.0007120102972396996
0.0007140565012644221
0.0007135097586923282
0.0007129295748556264
0.0007131545338613459
0.0007131480047967375
0.0007136336465194895
0.0007138856184417258
0.0007126312421555486
0.0007131126593666827
0.0007138972984264984
0.0007129214846183119
