,id,h,v,fuel
0,3085,1866.6666666666667,0.392,100000.0
1,3085,1866.6666666666667,0.8819999999999999,100000.0
2,3085,1866.6666666666667,1.372,100000.0
3,3085,1866.6666666666667,1.8620000000000005,100000.0
4,3085,1866.6666666666667,2.3520000000000003,100000.0
5,3085,1861.3333333333333,2.8419999999999996,100000.0
6,3085,1848.0,3.331999999999999,100000.0
7,3085,1834.6666666666667,3.8219999999999983,100000.0
8,3085,1821.3333333333333,4.311999999999998,100000.0
9,3085,1808.0,4.801999999999997,100000.0
10,3085,1794.6666666666667,5.291999999999996,100000.0
11,3085,1768.0,5.781999999999996,100000.0
12,3085,1741.3333333333333,6.271999999999995,100000.0
13,3085,1714.6666666666667,6.761999999999994,100000.0
14,3085,1688.0,7.251999999999994,100000.0
15,3085,1661.3333333333333,7.741999999999993,100000.0
16,3085,1626.6666666666667,8.231999999999994,100000.0
17,3085,1586.6666666666667,8.721999999999998,100000.0
18,3085,1546.6666666666667,9.212000000000002,100000.0
19,3085,1506.6666666666667,9.702000000000005,100000.0
20,3085,1466.6666666666667,10.192000000000009,100000.0
21,3085,1424.0,10.682000000000013,100000.0
22,3085,1370.6666666666667,11.172000000000017,100000.0
23,3085,1317.3333333333333,11.66200000000002,100000.0
24,3085,1264.0,12.152000000000024,100000.0
25,3085,1210.6666666666667,12.642000000000028,100000.0
26,3085,1157.3333333333333,13.132000000000032,100000.0
27,3085,1096.0,13.622000000000035,100000.0
28,3085,1029.3333333333333,14.11200000000004,100000.0
29,3085,962.6666666666666,14.602000000000043,100000.0
30,3085,896.0,15.092000000000047,100000.0
31,3085,829.3333333333334,15.58200000000005,100000.0
32,3085,760.0,16.072000000000052,100000.0
33,3085,680.0,16.562000000000047,100000.0
34,3085,600.0,17.052000000000042,100000.0
35,3085,520.0,17.542000000000037,100000.0
36,3085,440.0,18.032000000000032,100000.0
37,3085,373.3333333333333,12.617114134240305,99940.0
38,3085,325.3333333333333,10.153341870882294,99910.0
39,3085,288.0,7.68868267760835,99880.0
40,3085,256.0,8.17868267760835,99880.0
41,3085,224.0,5.713136021621167,99850.0
42,3085,197.33333333333334,6.203136021621166,99850.0
43,3085,181.33333333333334,3.7367013696431983,99820.0
44,3085,168.0,4.226701369643198,99820.0
45,3085,154.66666666666666,4.716701369643197,99820.0
46,3085,149.33333333333334,2.249378187916088,99790.0
47,3085,146.66666666666666,2.7393781879160874,99790.0
48,3085,133.33333333333334,3.2293781879160868,99790.0
49,3085,120.0,3.719378187916086,99790.0
50,3085,114.66666666666667,1.2511659422000825,99760.0
51,3085,114.66666666666667,1.741165942200083,99760.0
52,3085,114.66666666666667,2.2311659422000827,99760.0
53,3085,112.0,2.721165942200082,99760.0
54,3085,98.66666666666667,3.2111659422000813,99760.0
55,3085,93.33333333333333,0.7420640977734573,99730.0
56,3085,93.33333333333333,1.2320640977734574,99730.0
57,3085,93.33333333333333,1.7220640977734578,99730.0
58,3085,93.33333333333333,2.2120640977734576,99730.0
59,3085,90.66666666666667,2.702064097773457,99730.0
60,3085,77.33333333333333,3.1920640977734562,99730.0
